seq_id	smiles_id	organism	ec	substrate	log10_kcat	gene	cluster_id	fold
4281	96	Escherichia coli	5.4.2.12	Glycerate 3-phosphate	1.3424226808222062		4281	1
4281	97	Escherichia coli	5.4.2.12	2-Phospho-D-glycerate	1.0		4281	1
5809	96	Onchocerca volvulus	5.4.2.12	Glycerate 3-phosphate	1.919078092376074		5809	0
2361	96	Caenorhabditis elegans	5.4.2.12	Glycerate 3-phosphate	1.8573324964312685		2361	1
282	96	Brugia malayi	5.4.2.12	Glycerate 3-phosphate	2.041392685158225		5809	0
5073	1448	Lactobacillus viridescens	2.3.2.10	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine	-0.037788560731474526		5074	3
5074	1448	Lactobacillus viridescens	2.3.2.10	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine	-0.736758566015045		5074	3
5072	1448	Lactobacillus viridescens	2.3.2.10	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine	1.0413926851582251		5074	3
2652	2567	Dalbergia nigrescens	3.2.1.161	Dalpatein 7-O-beta-D-apiofuranosyl-(1->6)-beta-D-glucopyranoside	2.667452952889954		2652	2
6807	90	Escherichia coli	3.5.2.3	N-Carbamoyl-L-aspartate	2.2041199826559246		6807	1
6807	1098	Escherichia coli	3.5.2.3	L-Dihydroorotate	2.0		6807	1
4032	1098	Aquifex aeolicus	3.5.2.3	L-Dihydroorotate	1.1398790864012365		4032	4
7189	2661	Streptomyces avermitilis	1.13.11.27	O2	0.8325089127062363		7190	3
6341	959	Mus musculus	2.7.11.24	ATP	-0.2502636844309389		6341	1
169	164	Homo sapiens	1.1.1.2	Glyceraldehyde	0.9700367764674517	AKR1A1	169	3
169	1336	Homo sapiens	1.1.1.2	Methylglyoxal	0.8633228601204559	AKR1A1	169	3
169	1346	Homo sapiens	1.1.1.2	Hydroxyacetone	0.18089014289194333	AKR1A1	169	3
169	52	Homo sapiens	1.1.1.2	Dihydroxyacetone	0.17609125905568124	AKR1A1	169	3
169	1708	Homo sapiens	1.1.1.2	L-Lactaldehyde	0.9277124620712577	AKR1A1	169	3
169	53	Homo sapiens	1.1.1.2	Dihydroxyacetone phosphate	0.7468935563939213	AKR1A1	169	3
169	165	Homo sapiens	1.1.1.2	D-Glyceraldehyde 3-phosphate	1.3334472744967505	AKR1A1	169	3
169	403	Homo sapiens	1.1.1.2	D-Glucuronic acid	0.43136376415898736	AKR1A1	169	3
4203	304	Homo sapiens	1.1.1.2	Succinate semialdehyde	0.9700367764674517	AKR7A2	4203	3
169	594	Homo sapiens	1.1.1.2	p-Nitrobenzaldehyde	0.9777236052888477	AKR1A1	169	3
169	589	Homo sapiens	1.1.1.2	4-Carboxybenzaldehyde	0.8633228601204559	AKR1A1	169	3
4203	720	Homo sapiens	1.1.1.2	2-Carboxybenzaldehyde	0.19957235399089998	AKR7A2	4203	3
169	722	Homo sapiens	1.1.1.2	2-Chlorobenzaldehyde	0.39503501744568476	AKR1A1	169	3
169	520	Homo sapiens	1.1.1.2	3-Chlorobenzaldehyde	0.8672710191619616	AKR1A1	169	3
169	724	Homo sapiens	1.1.1.2	2-Nitrobenzaldehyde	0.19957235399089998	AKR1A1	169	3
169	534	Homo sapiens	1.1.1.2	m-Nitrobenzaldehyde	0.6720978579357175	AKR1A1	169	3
169	896	Homo sapiens	1.1.1.2	Pyridine-2-aldehyde	0.0	AKR1A1	169	3
169	652	Homo sapiens	1.1.1.2	Pyridine-3-aldehyde	0.7912226589972813	AKR1A1	169	3
169	931	Homo sapiens	1.1.1.2	4-Pyridinecarboxaldehyde	0.7923916894982539	AKR1A1	169	3
169	869	Homo sapiens	1.1.1.2	1,2-Naphthoquinone	1.1668246570424916	AKR1A1	169	3
4203	858	Homo sapiens	1.1.1.2	Isatin	0.44195683817965786	AKR7A2	4203	3
169	1813	Homo sapiens	1.1.1.2	16-Ketoestrone	0.850237679462294	AKR1A1	169	3
169	591	Homo sapiens	1.1.1.2	4-Chlorobenzaldehyde	0.2304489213782739	AKR1A1	169	3
4612	2377	Escherichia coli	1.1.1.2	1-Propanol	-3.0		4612	2
4612	1681	Escherichia coli	1.1.1.2	3-Methylbutanol	-2.4993976489736625		4612	2
4612	2361	Escherichia coli	1.1.1.2	1-Hexanol	-2.477121255153957		4612	2
4612	2354	Escherichia coli	1.1.1.2	1-Octanol	-2.8004276460091		4612	2
4612	815	Escherichia coli	1.1.1.2	Benzyl alcohol	-3.0377885607314745		4612	2
4612	659	Escherichia coli	1.1.1.2	NADP+	-1.3010299956639813		4612	2
168	2431	Sus scrofa	1.1.1.2	N,N-Dimethyl-4-nitrosoaniline	1.6720978579357175		169	3
168	2384	Sus scrofa	1.1.1.2	N,N-Diethyl-4-nitrosoaniline	1.7634279935629373		169	3
168	632	Sus scrofa	1.1.1.2	p-Nitrosophenol	1.2787536009528289		169	3
168	831	Sus scrofa	1.1.1.2	4-Nitroso-N-phenylaniline	1.806179973983887		169	3
169	785	Homo sapiens	1.1.1.2	Benzaldehyde	-0.3279021420642826	AKR1A1	169	3
169	2209	Homo sapiens	1.1.1.2	Butanal	-0.17392519729917355	AKR1A1	169	3
169	2165	Homo sapiens	1.1.1.2	Propanal	-0.3372421683184259	AKR1A1	169	3
169	1790	Homo sapiens	1.1.1.2	Camphorquinone	0.2787536009528289	AKR1A1	169	3
169	1133	Homo sapiens	1.1.1.2	NADPH	0.9777236052888477	AKR1A1	169	3
6657	785	Mycobacterium bovis	1.1.1.2	Benzaldehyde	0.8573324964312685		6657	2
6657	2585	Mycobacterium bovis	1.1.1.2	3-Methoxybenzaldehyde	0.9395192526186185		6657	2
6657	2295	Mycobacterium bovis	1.1.1.2	1-Octanal	0.6901960800285137		6657	2
6657	593	Mycobacterium bovis	1.1.1.2	4-Hydroxybenzaldehyde	-0.045757490560675115		6657	2
6657	783	Mycobacterium bovis	1.1.1.2	Cinnamaldehyde	0.6127838567197355		6657	2
6657	2537	Mycobacterium bovis	1.1.1.2	Coniferaldehyde	0.5797835966168101		6657	2
6657	2209	Mycobacterium bovis	1.1.1.2	Butanal	0.6627578316815741		6657	2
6657	2067	Mycobacterium bovis	1.1.1.2	Crotonaldehyde	0.47712125471966244		6657	2
6657	784	Mycobacterium bovis	1.1.1.2	Cinnamyl alcohol	0.09691001300805642		6657	2
169	2020	Homo sapiens	1.1.1.2	Adriamycin	-3.1760912590556813	AKR1A1	169	3
6658	2295	Mycobacterium smegmatis	1.1.1.2	1-Octanal	1.5774917998372253		6658	1
6658	785	Mycobacterium smegmatis	1.1.1.2	Benzaldehyde	1.506505032404872		6658	1
6658	783	Mycobacterium smegmatis	1.1.1.2	Cinnamaldehyde	1.2695129442179163		6658	1
6658	2209	Mycobacterium smegmatis	1.1.1.2	Butanal	1.2201080880400552		6658	1
6658	784	Mycobacterium smegmatis	1.1.1.2	Cinnamyl alcohol	0.2041199826559248		6658	1
5403	2668	Mycobacterium tuberculosis	1.18.1.2	Hexacyanoferrate(III)	1.5276299008713388		5403	4
5403	1133	Mycobacterium tuberculosis	1.18.1.2	NADPH	1.5276299008713388		5403	4
7844	1133	Zea mays	1.18.1.2	NADPH	2.716003343634799		7844	1
7844	776	Zea mays	1.18.1.2	Iodonitrotetrazolium	2.146128035678238		7844	1
7844	2668	Zea mays	1.18.1.2	Hexacyanoferrate(III)	2.716003343634799		7844	1
7844	1132	Zea mays	1.18.1.2	NADH	0.0		7844	1
3137	1132	Plasmodium falciparum	1.18.1.2	NADH	1.9822712330395684		3137	4
3137	776	Plasmodium falciparum	1.18.1.2	Iodonitrotetrazolium	2.255272505103306		3137	4
1361	312	Chlamydophila pneumoniae	4.1.1.19	L-Arginine	0.8388490907372553		1361	1
4689	312	Paramecium bursaria chlorella virus 1	4.1.1.19	L-Arginine	1.380211241711606		4689	2
4689	337	Paramecium bursaria chlorella virus 1	4.1.1.19	L-Lysine	-0.3467874862246563		4689	2
4688	312	Paramecium bursaria chlorella virus 1	4.1.1.19	L-Arginine	-0.8538719643217619		4689	2
5778	312	Sulfolobus solfataricus	4.1.1.19	L-Arginine	0.414973347970818		5778	4
6557	952	Gallus gallus	2.7.4.3	AMP	2.8129133566428557		6557	2
6557	959	Gallus gallus	2.7.4.3	ATP	2.8129133566428557		6557	2
6556	952	Gallus gallus	2.7.4.3	AMP	1.5797835966168101		6557	2
6557	1074	Gallus gallus	2.7.4.3	dAMP	1.9395192526186185		6557	2
6556	1074	Gallus gallus	2.7.4.3	dAMP	-0.5686362358410126		6557	2
6556	959	Gallus gallus	2.7.4.3	ATP	1.5797835966168101		6557	2
1841	952	Homo sapiens	2.7.4.3	AMP	2.2227164711475833		1851	1
1842	952	Homo sapiens	2.7.4.3	AMP	1.1553360374650619		1851	1
1843	952	Homo sapiens	2.7.4.3	AMP	-1.254144804826271		1851	1
1844	952	Homo sapiens	2.7.4.3	AMP	-1.8041003475907662		1851	1
1845	952	Homo sapiens	2.7.4.3	AMP	-0.9665762445130504		1851	1
1849	952	Homo sapiens	2.7.4.3	AMP	2.92272545799326		1851	1
1841	959	Homo sapiens	2.7.4.3	ATP	2.214843848047698		1851	1
1842	959	Homo sapiens	2.7.4.3	ATP	1.1072099696478683		1851	1
1843	959	Homo sapiens	2.7.4.3	ATP	-1.4122890349810886		1851	1
1844	959	Homo sapiens	2.7.4.3	ATP	-1.9355420107730816		1851	1
1845	959	Homo sapiens	2.7.4.3	ATP	-1.0190880622231564		1851	1
1849	959	Homo sapiens	2.7.4.3	ATP	2.8102325179950842		1851	1
1840	952	Oryctolagus cuniculus	2.7.4.3	AMP	1.2304489213782739		1851	1
5710	959	Homo sapiens	2.7.11.1	ATP	0.785329835010767	AKT3	5710	3
5206	1830	Homo sapiens	2.7.11.1	p65	0.267627953316022	TBK1	5206	1
7503	1163	Erwinia carotovora	2.3.1.226	L-1-Pyrroline-5-carboxylate	0.18184358794477254		7503	2
7503	1547	Erwinia carotovora	2.3.1.226	Malonyl-CoA	0.2304489213782739		7503	2
7503	1465	Erwinia carotovora	2.3.1.226	2-Methylmalonyl-CoA	-1.154901959985743		7503	2
7503	2090	Erwinia carotovora	2.3.1.226	Propionyl coenzyme A	-0.721246399047171		7503	2
7503	1413	Erwinia carotovora	2.3.1.226	Acetyl-CoA	-1.3665315444204136		7503	2
6522	2112	Homo sapiens	3.4.17.23	Angiotensin II	0.5440680443502757	ACE2	6522	2
6522	1633	Homo sapiens	3.4.17.23	Apelin-13	1.1139433523068367	ACE2	6522	2
6522	2113	Homo sapiens	3.4.17.23	Dynorphin A (1-13)	1.2041199826559248	ACE2	6522	2
6522	1613	Homo sapiens	3.4.17.23	Neurotensin (1-8)	1.7558748556724915	ACE2	6522	2
930	188	Hordeum vulgare	3.2.1.39	Laminaritriose	2.1903316981702914		930	2
7379	1341	Bacillus sp.	3.1.1.81	N-(3-Oxobutanoyl)-L-homoserine lactone	1.4568213480215986		7379	3
7379	2172	Bacillus sp.	3.1.1.81	N-(3-Oxohexanoyl)-L-homoserine lactone	1.355643050220869		7379	3
7379	2235	Bacillus sp.	3.1.1.81	N-(3-Oxooctanoyl)-L-homoserine lactone	1.3457656931144881		7379	3
7379	2285	Bacillus sp.	3.1.1.81	N-(3-Oxodecanoyl)-L-homoserine lactone	1.3057811512549822		7379	3
7379	2174	Bacillus sp.	3.1.1.81	N-Butyryl-L-homoserine lactone	1.5755342183198644		7379	3
7379	2238	Bacillus sp.	3.1.1.81	N-Hexanoyl-L-homoserine lactone	1.5523031093383541		7379	3
7379	1712	Bacillus sp.	3.1.1.81	N-(3-Hydroxybutanoyl)-L-homoserine lactone	1.4668676203541096		7379	3
7379	2287	Bacillus sp.	3.1.1.81	N-Octanoyl-L-homoserine lactone	1.4398062113933303		7379	3
6987	959	Anaeromyxobacter sp.	2.7.13.3	ATP	-1.664207898076807		6987	4
1974	641	Bacillus cereus	3.2.1.10	p-Nitrophenyl-beta-D-glucoside	-0.744727494896694		1975	3
428	1924	Homo sapiens	1.10.5.1	Menadione	2.9334872878487053	NQO2	428	1
428	1132	Homo sapiens	1.10.5.1	NADH	0.414973347970818	NQO2	428	1
428	1888	Homo sapiens	1.10.5.1	MTT	1.0413926851582251	NQO2	428	1
1647	1330	Homo sapiens	1.1.1.149	Progesterone	-1.8096683018297086	AKR1C1	1647	4
1647	1332	Homo sapiens	1.1.1.149	3alpha-Hydroxy-5beta-pregnane-20-one	-1.7367585660150449	AKR1C1	1647	4
1647	1702	Homo sapiens	1.1.1.149	20alpha-Hydroxy-4-pregnen-3-one	-1.6989700043360187	AKR1C1	1647	4
1647	1703	Homo sapiens	1.1.1.149	20alpha-Hydroxy-5beta-pregnan-3-one	-1.2689487283214538	AKR1C1	1647	4
4043	1482	Escherichia coli	4.1.2.49	L-Threonine	-0.3010299956639812		4039	1
4033	1482	Escherichia coli	4.1.2.49	L-Threonine	-1.6989700043360187		4039	1
4038	1482	Escherichia coli	4.1.2.49	L-Threonine	-2.6020599913279625		4039	1
4040	1482	Escherichia coli	4.1.2.49	L-Threonine	-2.4771212547196626		4039	1
7082	663	Arthrobacter nicotinovorans	1.1.1.175	NAD+	0.17609125905568124		7082	4
97	994	Semliki forest virus	3.6.5.4	GTP	0.5835765856339493		97	3
3082	1212	Burkholderia thailandensis	4.2.1.77	trans-L-3-Hydroxyproline	1.2304489213782739		3082	1
5455	1212	Labrenzia aggregata	4.2.1.77	trans-L-3-Hydroxyproline	1.1760912590556813		5455	2
5427	1212	Agrobacterium tumefaciens	4.2.1.77	trans-L-3-Hydroxyproline	1.4313637641589874		5454	1
5472	1212	Agrobacterium vitis	4.2.1.77	trans-L-3-Hydroxyproline	0.6334684555795865		5472	1
5454	1212	Rhizobium meliloti	4.2.1.77	trans-L-3-Hydroxyproline	0.8976270912904415		5454	1
5456	1212	Brucella suis biovar 1	4.2.1.77	trans-L-3-Hydroxyproline	1.2304489213782739		5458	0
3741	1212	Bacillus thuringiensis	4.2.1.77	trans-L-3-Hydroxyproline	1.3617278360175928		3742	2
3140	1212	Burkholderia ambifaria	4.2.1.77	trans-L-3-Hydroxyproline	1.6334684555795864		3141	0
5200	1212	Shewanella pealeana	4.2.1.77	trans-L-3-Hydroxyproline	-0.8239087409443188		5200	2
3366	1212	Shewanella woodyi	4.2.1.77	trans-L-3-Hydroxyproline	0.6127838567197355		3366	2
5171	796	Rattus norvegicus	1.14.16.4	L-Phenylalanine	0.33912004460907563		5171	4
5584	1132	Pseudomonas fluorescens	1.14.13.84	NADH	0.38021124171160603		5589	1
5585	1132	Pseudomonas fluorescens	1.14.13.84	NADH	0.38021124171160603		5589	1
3391	1937	Cellvibrio japonicus	3.2.1.8	4-Methylumbelliferyl-beta-D-xylopyranoside	0.7494786507454365		3391	3
3391	1036	Cellvibrio japonicus	3.2.1.8	D-Xylose	2.769697266244372		3391	3
2280	1036	Bacillus circulans	3.2.1.8	D-Xylose	2.1721162166559718		2280	2
7414	1036	Scheffersomyces stipitis	3.2.1.8	D-Xylose	3.1316186643491255		7414	0
4044	1036	Geobacillus thermodenitrificans	3.2.1.8	D-Xylose	3.2909245593827543		4044	0
5390	1036	Geobacillus stearothermophilus	3.2.1.8	D-Xylose	2.3146395492932426		5390	0
5109	949	Helicobacter pylori	3.5.4.4	Adenosine	1.2636360685881083		5109	0
920	949	Mus musculus	3.5.4.4	Adenosine	2.3979400086720375		922	2
919	949	Mus musculus	3.5.4.4	Adenosine	-0.4473317838878068		922	2
921	949	Mus musculus	3.5.4.4	Adenosine	-1.1249387366083		922	2
922	949	Mus musculus	3.5.4.4	Adenosine	-1.0705810742857071		922	2
2823	949	Thermotoga maritima	3.5.4.4	Adenosine	0.36172783601759284		2823	0
2036	873	Escherichia coli	3.1.2.12	1-Naphthylacetic acid	0.7067177823367587		2033	1
2030	873	Escherichia coli	3.1.2.12	1-Naphthylacetic acid	0.7092699609758307		2033	1
2031	873	Escherichia coli	3.1.2.12	1-Naphthylacetic acid	0.7075701760979364		2033	1
2032	873	Escherichia coli	3.1.2.12	1-Naphthylacetic acid	0.3364597338485295		2033	1
2033	873	Escherichia coli	3.1.2.12	1-Naphthylacetic acid	0.4712917110589386		2033	1
2034	873	Escherichia coli	3.1.2.12	1-Naphthylacetic acid	0.5809249756756193		2033	1
2035	873	Escherichia coli	3.1.2.12	1-Naphthylacetic acid	0.34830486304816066		2033	1
4538	152	Haemophilus influenzae	1.1.1.405	D-Erythrose 4-phosphate	-0.3010299956639812		4538	3
1154	659	Arabidopsis thaliana	1.1.1.3	NADP+	1.4638929889859074		1154	0
1154	260	Arabidopsis thaliana	1.1.1.3	L-Aspartate 4-semialdehyde	2.3891660843645326		1154	0
6584	260	Saccharomyces cerevisiae	1.1.1.3	L-Aspartate 4-semialdehyde	2.100370545117563		6584	2
89	959	Escherichia coli	5.6.1.7	ATP	-0.8664610916297825		90	3
5231	2417	Brevundimonas diminuta	3.1.8.1	Paraoxon	0.414973347970818		5231	2
5230	2417	Brevundimonas diminuta	3.1.8.1	Paraoxon	3.4913616938342726		5231	2
5227	2417	Brevundimonas diminuta	3.1.8.1	Paraoxon	2.146128035678238		5231	2
5226	2417	Brevundimonas diminuta	3.1.8.1	Paraoxon	2.6989700043360187		5231	2
5222	2417	Brevundimonas diminuta	3.1.8.1	Paraoxon	3.5563025007672873		5231	2
5221	2417	Brevundimonas diminuta	3.1.8.1	Paraoxon	3.845098040014257		5231	2
729	959	Thermus thermophilus	2.7.2.4	ATP	1.1409268409459374		752	4
730	959	Thermus thermophilus	2.7.2.4	ATP	0.45229767048369557		752	4
731	959	Thermus thermophilus	2.7.2.4	ATP	1.3921104655981982		752	4
760	959	Thermus thermophilus	2.7.2.4	ATP	1.3862016048058694		752	4
732	959	Thermus thermophilus	2.7.2.4	ATP	1.505149978319906		752	4
733	959	Thermus thermophilus	2.7.2.4	ATP	-0.09691001300805639		752	4
759	959	Thermus thermophilus	2.7.2.4	ATP	1.3648635504953357		752	4
734	959	Thermus thermophilus	2.7.2.4	ATP	0.823908741161466		752	4
735	959	Thermus thermophilus	2.7.2.4	ATP	1.5006023510263373		752	4
736	959	Thermus thermophilus	2.7.2.4	ATP	-0.014723256670949616		752	4
737	959	Thermus thermophilus	2.7.2.4	ATP	1.2218487504849453		752	4
738	959	Thermus thermophilus	2.7.2.4	ATP	1.3679767846741737		752	4
740	959	Thermus thermophilus	2.7.2.4	ATP	1.1249387355225637		752	4
740	76	Thermus thermophilus	2.7.2.4	L-Aspartate	1.1249387355225637		752	4
742	76	Thermus thermophilus	2.7.2.4	L-Aspartate	0.2632414339849551		752	4
742	959	Thermus thermophilus	2.7.2.4	ATP	0.2632414339849551		752	4
744	959	Thermus thermophilus	2.7.2.4	ATP	0.6368220972531017		752	4
744	76	Thermus thermophilus	2.7.2.4	L-Aspartate	0.6368220972531017		752	4
745	959	Thermus thermophilus	2.7.2.4	ATP	1.0910804681735637		752	4
746	76	Thermus thermophilus	2.7.2.4	L-Aspartate	0.2632414339849551		752	4
746	959	Thermus thermophilus	2.7.2.4	ATP	0.2632414339849551		752	4
758	959	Thermus thermophilus	2.7.2.4	ATP	0.3357921025913385		752	4
758	76	Thermus thermophilus	2.7.2.4	L-Aspartate	0.3357921025913385		752	4
756	959	Thermus thermophilus	2.7.2.4	ATP	0.6690067812687859		752	4
747	959	Thermus thermophilus	2.7.2.4	ATP	1.0347621049229212		752	4
748	959	Thermus thermophilus	2.7.2.4	ATP	0.47712125471966244		752	4
749	76	Thermus thermophilus	2.7.2.4	L-Aspartate	1.1249387355225637		752	4
749	959	Thermus thermophilus	2.7.2.4	ATP	1.1249387355225637		752	4
750	959	Thermus thermophilus	2.7.2.4	ATP	0.3357921025913385		752	4
750	76	Thermus thermophilus	2.7.2.4	L-Aspartate	0.3357921025913385		752	4
751	76	Thermus thermophilus	2.7.2.4	L-Aspartate	0.6368220972531017		752	4
751	959	Thermus thermophilus	2.7.2.4	ATP	0.6368220972531017		752	4
755	959	Thermus thermophilus	2.7.2.4	ATP	0.7781512503836436		752	4
752	959	Thermus thermophilus	2.7.2.4	ATP	0.6020599913279624		752	4
753	959	Thermus thermophilus	2.7.2.4	ATP	0.8653014259051373		752	4
181	76	Arabidopsis thaliana	2.7.2.4	L-Aspartate	1.3692158574101427		181	4
5739	94	Escherichia coli	2.7.2.4	L-Malate	0.6954816764901974		5751	4
5738	94	Escherichia coli	2.7.2.4	L-Malate	0.7403626894942439		5751	4
5749	94	Escherichia coli	2.7.2.4	L-Malate	0.2013971243204515		5751	4
5740	76	Escherichia coli	2.7.2.4	L-Aspartate	0.05690485133647256		5751	4
5748	76	Escherichia coli	2.7.2.4	L-Aspartate	0.04139268515822508		5751	4
5744	76	Escherichia coli	2.7.2.4	L-Aspartate	-1.0		5751	4
5740	94	Escherichia coli	2.7.2.4	L-Malate	0.8325089127062363		5751	4
5748	94	Escherichia coli	2.7.2.4	L-Malate	0.3424226808222063		5751	4
5742	94	Escherichia coli	2.7.2.4	L-Malate	0.6434526764861874		5751	4
5741	94	Escherichia coli	2.7.2.4	L-Malate	0.3979400086720376		5751	4
5744	94	Escherichia coli	2.7.2.4	L-Malate	0.146128035678238		5751	4
5746	94	Escherichia coli	2.7.2.4	L-Malate	-0.2218487496163564		5751	4
5750	94	Escherichia coli	2.7.2.4	L-Malate	-0.3979400086720376		5751	4
5751	94	Escherichia coli	2.7.2.4	L-Malate	-0.3979400086720376		5751	4
5745	94	Escherichia coli	2.7.2.4	L-Malate	-1.0		5751	4
5747	94	Escherichia coli	2.7.2.4	L-Malate	-1.5228787452803376		5751	4
798	1873	Streptomyces niveus	6.3.1.15	3-Methyl-4-hydroxybenzoate	-0.44369749923271273		798	0
53	2450	Sus scrofa	2.1.1.13	5-Methyltetrahydrofolate	0.6989700043360189		53	1
53	372	Sus scrofa	2.1.1.13	L-Homocysteine	0.6989700043360189		53	1
6402	54	Leishmania major	2.3.1.97	Glycylpeptide	1.380211241711606		6402	4
6840	54	Trypanosoma brucei	2.3.1.97	Glycylpeptide	1.2600713879850747		6840	2
4328	1290	Escherichia coli	2.5.1.31	trans,trans-Farnesyl diphosphate	-2.5850266520291822		4346	2
4328	1262	Escherichia coli	2.5.1.31	Isopentenyl diphosphate	-2.5850266520291822		4346	2
5624	1132	Candida tenuis	1.1.1.21	NADH	1.0934216851622351		5626	2
5625	1132	Candida tenuis	1.1.1.21	NADH	1.2787536009528289		5626	2
5625	1036	Candida tenuis	1.1.1.21	D-Xylose	1.5563025007672873		5626	2
5625	1133	Candida tenuis	1.1.1.21	NADPH	1.5563025007672873		5626	2
5624	1133	Candida tenuis	1.1.1.21	NADPH	1.276461804173244		5626	2
5620	1036	Candida tenuis	1.1.1.21	D-Xylose	1.1760912590556813		5626	2
5620	1132	Candida tenuis	1.1.1.21	NADH	1.1760912590556813		5626	2
5620	1133	Candida tenuis	1.1.1.21	NADPH	1.0		5626	2
5626	1133	Candida tenuis	1.1.1.21	NADPH	1.414973347970818		5626	2
5626	1036	Candida tenuis	1.1.1.21	D-Xylose	1.414973347970818		5626	2
5626	1132	Candida tenuis	1.1.1.21	NADH	0.9030899869919435		5626	2
5621	1036	Candida tenuis	1.1.1.21	D-Xylose	1.462397997898956		5626	2
5621	1132	Candida tenuis	1.1.1.21	NADH	1.380211241711606		5626	2
5621	1133	Candida tenuis	1.1.1.21	NADPH	1.462397997898956		5626	2
5622	1133	Candida tenuis	1.1.1.21	NADPH	1.568201724066995		5626	2
5622	1036	Candida tenuis	1.1.1.21	D-Xylose	1.568201724066995		5626	2
5622	1132	Candida tenuis	1.1.1.21	NADH	1.146128035678238		5626	2
5623	1133	Candida tenuis	1.1.1.21	NADPH	1.1760912590556813		5626	2
5623	1036	Candida tenuis	1.1.1.21	D-Xylose	1.3222192947339193		5626	2
5623	1132	Candida tenuis	1.1.1.21	NADH	1.3222192947339193		5626	2
5619	1036	Candida tenuis	1.1.1.21	D-Xylose	-0.744727494896694		5626	2
5619	1133	Candida tenuis	1.1.1.21	NADPH	-0.744727494896694		5626	2
5619	1132	Candida tenuis	1.1.1.21	NADH	-1.154901959985743		5626	2
5624	145	Candida tenuis	1.1.1.21	Xylitol	0.04139268515822508		5626	2
994	1036	Rattus norvegicus	1.1.1.21	D-Xylose	0.17753649992986212		995	3
1046	594	Homo sapiens	1.1.1.21	p-Nitrobenzaldehyde	0.4259687328151493	AKR1B1	1046	1
1046	143	Homo sapiens	1.1.1.21	L-Xylose	-0.5528419686577808	AKR1B1	1046	1
15	129	Bos taurus	1.1.1.21	2-Fluoro-D-glucose	-1.3010299956639813		1046	1
15	131	Bos taurus	1.1.1.21	3-Fluoro-D-glucose	-0.5606673061697374		1046	1
15	133	Bos taurus	1.1.1.21	4-Fluoro-D-glucose	-0.5794941639789608		1046	1
15	137	Bos taurus	1.1.1.21	5-Thio-D-glucose	-0.6777807052660807		1046	1
15	32	Bos taurus	1.1.1.21	6-Fluoro-D-glucose	-0.5991743025152497		1046	1
15	1133	Bos taurus	1.1.1.21	NADPH	-0.11350927482751812		1046	1
1126	1336	Homo sapiens	1.1.1.21	Methylglyoxal	1.6256553601637789	AKR1B10	1128	2
1046	52	Homo sapiens	1.1.1.21	Dihydroxyacetone	-0.045757490560675115	AKR1B1	1046	1
1046	1708	Homo sapiens	1.1.1.21	L-Lactaldehyde	0.2041199826559248	AKR1B1	1046	1
1046	53	Homo sapiens	1.1.1.21	Dihydroxyacetone phosphate	0.06069784035361165	AKR1B1	1046	1
1046	165	Homo sapiens	1.1.1.21	D-Glyceraldehyde 3-phosphate	0.2041199826559248	AKR1B1	1046	1
1046	1346	Homo sapiens	1.1.1.21	Hydroxyacetone	0.08517161092666015	AKR1B1	1046	1
1046	557	Homo sapiens	1.1.1.21	4-Hydroxyphenylglycolaldehyde	-0.3279021420642826	AKR1B1	1046	1
1046	610	Homo sapiens	1.1.1.21	4-Hydroxyphenylacetaldehyde	-0.22914798835785583	AKR1B1	1046	1
1046	851	Homo sapiens	1.1.1.21	Indole-3-acetaldehyde	-0.3187587626244128	AKR1B1	1046	1
1046	1133	Homo sapiens	1.1.1.21	NADPH	-0.2924298239020636	AKR1B1	1046	1
995	594	Sus scrofa	1.1.1.21	p-Nitrobenzaldehyde	1.7558748556724915		995	3
995	851	Sus scrofa	1.1.1.21	Indole-3-acetaldehyde	1.1760912590556813		995	3
995	164	Sus scrofa	1.1.1.21	Glyceraldehyde	0.9493900066449128		995	3
995	1133	Sus scrofa	1.1.1.21	NADPH	0.9493900066449128		995	3
995	403	Sus scrofa	1.1.1.21	D-Glucuronic acid	1.3010299956639813		995	3
995	1132	Sus scrofa	1.1.1.21	NADH	0.9493900066449128		995	3
995	303	Sus scrofa	1.1.1.21	Succinate	1.1139433523068367		995	3
995	1036	Sus scrofa	1.1.1.21	D-Xylose	1.1139433523068367		995	3
1046	1254	Homo sapiens	1.1.1.21	Formaldehyde	-0.05387538094673927	AKR1B1	1046	1
1046	2070	Homo sapiens	1.1.1.21	Acetaldehyde	0.26717172840301384	AKR1B1	1046	1
1046	30	Homo sapiens	1.1.1.21	Glyoxylic acid	0.0731070971120669	AKR1B1	1046	1
1046	2165	Homo sapiens	1.1.1.21	Propanal	0.27106677306206384	AKR1B1	1046	1
1046	2254	Homo sapiens	1.1.1.21	4-Hydroxynonenal	0.2304489213782739	AKR1B1	1046	1
1046	1953	Homo sapiens	1.1.1.21	4-Methylphenylglyoxal	0.29739571027898043	AKR1B1	1046	1
1046	1904	Homo sapiens	1.1.1.21	2,4,6-Trimethylphenylglyoxal	0.20862048477805378	AKR1B1	1046	1
1046	539	Homo sapiens	1.1.1.21	4-Chlorophenylglyoxal	-0.12493873660829995	AKR1B1	1046	1
