organism,locus,absent_from_feba,min_fit_sig
beril_PV4,5209274,0,0.0
beril_PV4,5209275,0,0.0
beril_PV4,5209276,1,0.0
beril_PV4,5209277,1,0.0
beril_PV4,5209278,0,0.0
beril_PV4,5209279,0,0.0
beril_PV4,5209280,0,0.0
beril_PV4,5209281,0,0.0
beril_PV4,5209282,0,0.0
beril_PV4,5209283,0,0.0
beril_PV4,5209284,0,0.0
beril_PV4,5209285,0,0.0
beril_PV4,5209286,0,0.0
beril_PV4,5209287,0,0.0
beril_PV4,5209288,0,0.0
beril_PV4,5209289,0,3.212
beril_PV4,5209290,0,0.0
beril_PV4,5209291,0,-3.051
beril_PV4,5209292,0,0.0
beril_PV4,5209293,0,0.0
beril_PV4,5209294,1,0.0
beril_PV4,5209295,0,0.0
beril_PV4,5209296,0,-3.035
beril_PV4,5209297,0,2.189
beril_PV4,5209298,0,3.683
beril_PV4,5209299,1,0.0
beril_PV4,5209300,0,0.98
beril_PV4,5209301,0,0.0
beril_PV4,5209302,0,0.0
beril_PV4,5209303,0,0.0
beril_PV4,5209304,0,1.25
beril_PV4,5209305,0,0.0
beril_PV4,5209306,0,0.0
beril_PV4,5209307,0,0.0
beril_PV4,5209308,0,0.0
beril_PV4,5209309,0,0.0
beril_PV4,5209310,1,0.0
beril_PV4,5209311,0,5.034
beril_PV4,5209312,0,3.811
beril_PV4,5209313,0,4.7
beril_PV4,5209314,0,0.0
beril_PV4,5209315,0,1.368
beril_PV4,5209316,1,0.0
beril_PV4,5209317,1,0.0
beril_PV4,5209318,0,5.138
beril_PV4,5209319,0,0.0
beril_PV4,5209320,0,-1.076
beril_PV4,5209321,1,0.0
beril_PV4,5209322,0,0.0
beril_PV4,5209323,0,3.414
beril_PV4,5209324,0,5.282
beril_PV4,5209325,0,0.0
beril_PV4,5209326,1,0.0
beril_PV4,5209327,0,1.573
beril_PV4,5209328,0,1.987
beril_PV4,5209329,0,0.0
beril_PV4,5209330,0,0.0
beril_PV4,5209331,0,5.645
beril_PV4,5209332,0,7.394
beril_PV4,5209333,0,1.719
beril_PV4,5209338,0,1.366
beril_PV4,5209339,1,0.0
beril_PV4,5209340,0,1.334
beril_PV4,5209341,0,3.564
beril_PV4,5209342,1,0.0
beril_PV4,5209343,1,0.0
beril_PV4,5209344,1,0.0
beril_PV4,5209345,0,-1.243
beril_PV4,5209346,0,2.137
beril_PV4,5209347,0,0.0
beril_PV4,5209348,0,4.187
beril_PV4,5209349,0,3.568
beril_PV4,5209350,1,0.0
beril_PV4,5209351,0,8.148
beril_PV4,5209352,1,0.0
beril_PV4,5209356,1,0.0
beril_PV4,5209357,0,0.0
beril_PV4,5209358,1,0.0
beril_PV4,5209359,1,0.0
beril_PV4,5209360,0,0.0
beril_PV4,5209361,0,0.0
beril_PV4,5209362,0,0.0
beril_PV4,5209363,1,0.0
beril_PV4,5209364,1,0.0
beril_PV4,5209365,0,0.0
beril_PV4,5209366,1,0.0
beril_PV4,5209367,1,0.0
beril_PV4,5209368,0,0.0
beril_PV4,5209369,0,3.064
beril_PV4,5209370,0,4.038
beril_PV4,5209371,1,0.0
beril_PV4,5209372,1,0.0
beril_PV4,5209373,0,0.0
beril_PV4,5209374,0,0.0
beril_PV4,5209375,1,0.0
beril_PV4,5209376,1,0.0
beril_PV4,5209377,1,0.0
beril_PV4,5209378,1,0.0
beril_PV4,5209379,0,0.0
beril_PV4,5209380,0,0.0
beril_PV4,5209381,0,-1.12
beril_PV4,5209382,1,0.0
beril_PV4,5209383,0,0.0
beril_PV4,5209384,0,0.0
beril_PV4,5209385,1,0.0
beril_PV4,5209386,1,0.0
beril_PV4,5209387,1,0.0
beril_PV4,5209388,0,0.0
beril_PV4,5209389,0,0.0
beril_PV4,5209390,0,5.243
beril_PV4,5209391,1,0.0
beril_PV4,5209392,1,0.0
beril_PV4,5209393,0,1.912
beril_PV4,5209394,0,4.361
beril_PV4,5209395,1,0.0
beril_PV4,5209396,0,4.002
beril_PV4,5209397,0,2.204
beril_PV4,5209398,0,0.0
beril_PV4,5209399,0,7.256
beril_PV4,5209400,1,0.0
beril_PV4,5209401,1,0.0
beril_PV4,5209402,0,0.0
beril_PV4,5209403,0,7.21
beril_PV4,5209404,0,0.0
beril_PV4,5209405,0,0.0
beril_PV4,5209406,1,0.0
beril_PV4,5209407,0,0.0
beril_PV4,5209408,1,0.0
beril_PV4,5209409,0,0.0
beril_PV4,5209410,0,0.0
beril_PV4,5209411,0,0.0
beril_PV4,5209412,0,0.0
beril_PV4,5209413,0,0.0
beril_PV4,5209414,0,-0.496
beril_PV4,5209415,0,0.0
beril_PV4,5209416,0,0.0
beril_PV4,5209417,0,0.0
beril_PV4,5209418,0,8.715
beril_PV4,5209419,0,0.0
beril_PV4,5209420,0,0.0
beril_PV4,5209421,0,2.701
beril_PV4,5209422,0,0.0
beril_PV4,5209423,0,0.0
beril_PV4,5209424,1,0.0
beril_PV4,5209425,0,0.0
beril_PV4,5209426,0,0.0
beril_PV4,5209427,0,0.0
beril_PV4,5209428,0,0.0
beril_PV4,5209429,1,0.0
beril_PV4,5209430,0,0.0
beril_PV4,5209431,1,0.0
beril_PV4,5209432,0,0.0
beril_PV4,5209433,1,0.0
beril_PV4,5209434,1,0.0
beril_PV4,5209435,0,0.0
beril_PV4,5209436,0,0.0
beril_PV4,5209437,1,0.0
beril_PV4,5209438,1,0.0
beril_PV4,5209439,0,0.0
beril_PV4,5209440,1,0.0
beril_PV4,5209441,0,0.0
beril_PV4,5209442,1,0.0
beril_PV4,5209443,0,0.0
beril_PV4,5209444,1,0.0
beril_PV4,5209445,1,0.0
beril_PV4,5209446,1,0.0
beril_PV4,5209447,1,0.0
beril_PV4,5209448,1,0.0
beril_PV4,5209449,0,-0.791
beril_PV4,5209450,1,0.0
beril_PV4,5209451,0,3.083
beril_PV4,5209452,0,3.685
beril_PV4,5209453,1,0.0
beril_PV4,5209454,0,3.552
beril_PV4,5209455,0,-0.968
beril_PV4,5209456,0,-2.5
beril_PV4,5209457,1,0.0
beril_PV4,5209458,0,0.0
beril_PV4,5209460,1,0.0
beril_PV4,5209461,0,0.0
beril_PV4,5209462,0,3.346
beril_PV4,5209463,0,0.0
beril_PV4,5209464,0,0.0
beril_PV4,5209465,0,0.0
beril_PV4,5209466,1,0.0
beril_PV4,5209467,0,0.0
beril_PV4,5209468,1,0.0
beril_PV4,5209469,1,0.0
beril_PV4,5209470,1,0.0
beril_PV4,5209471,0,1.422
beril_PV4,5209472,0,0.0
beril_PV4,5209473,1,0.0
beril_PV4,5209474,1,0.0
beril_PV4,5209475,1,0.0
beril_PV4,5209476,1,0.0
beril_PV4,5209477,1,0.0
beril_PV4,5209478,1,0.0
beril_PV4,5209479,1,0.0
beril_PV4,5209480,1,0.0
beril_PV4,5209481,0,6.876
beril_PV4,5209482,0,-3.781
beril_PV4,5209483,1,0.0
beril_PV4,5209484,1,0.0
beril_PV4,5209485,1,0.0
beril_PV4,5209486,1,0.0
beril_PV4,5209487,1,0.0
beril_PV4,5209488,1,0.0
beril_PV4,5209489,1,0.0
beril_PV4,5209490,0,0.0
beril_PV4,5209491,0,0.0
beril_PV4,5209492,0,0.0
beril_PV4,5209493,1,0.0
beril_PV4,5209494,1,0.0
beril_PV4,5209495,1,0.0
beril_PV4,5209496,1,0.0
beril_PV4,5209497,0,0.0
beril_PV4,5209498,0,0.0
beril_PV4,5209499,0,0.0
beril_PV4,5209500,0,0.0
beril_PV4,5209501,0,-0.462
beril_PV4,5209502,0,0.0
beril_PV4,5209503,0,-1.1
beril_PV4,5209504,0,-1.532
beril_PV4,5209505,1,0.0
beril_PV4,5209506,0,2.915
beril_PV4,5209507,0,0.0
beril_PV4,5209508,0,0.0
beril_PV4,5209509,0,0.0
beril_PV4,5209510,1,0.0
beril_PV4,5209511,0,0.0
beril_PV4,5209512,0,0.815
beril_PV4,5209513,0,0.0
beril_PV4,5209514,1,0.0
beril_PV4,5209515,0,1.739
beril_PV4,5209516,1,0.0
beril_PV4,5209517,0,1.469
beril_PV4,5209518,1,0.0
beril_PV4,5209519,1,0.0
beril_PV4,5209520,0,-1.561
beril_PV4,5209521,1,0.0
beril_PV4,5209522,0,3.969
beril_PV4,5209523,1,0.0
beril_PV4,5209524,0,0.0
beril_PV4,5209525,0,0.0
beril_PV4,5209526,1,0.0
beril_PV4,5209527,1,0.0
beril_PV4,5209528,0,0.0
beril_PV4,5209529,0,0.0
beril_PV4,5209533,0,-1.777
beril_PV4,5209534,0,0.0
beril_PV4,5209535,1,0.0
beril_PV4,5209536,1,0.0
beril_PV4,5209537,1,0.0
beril_PV4,5209538,0,0.0
beril_PV4,5209539,0,0.0
beril_PV4,5209540,1,0.0
beril_PV4,5209541,0,0.0
beril_PV4,5209542,1,0.0
beril_PV4,5209543,0,-1.814
beril_PV4,5209544,0,0.0
beril_PV4,5209546,0,1.516
beril_PV4,5209547,0,3.101
beril_PV4,5209548,0,0.0
beril_PV4,5209549,1,0.0
beril_PV4,5209550,1,0.0
beril_PV4,5209551,1,0.0
beril_PV4,5209552,1,0.0
beril_PV4,5209553,1,0.0
beril_PV4,5209554,1,0.0
beril_PV4,5209555,1,0.0
beril_PV4,5209556,0,0.0
beril_PV4,5209557,1,0.0
beril_PV4,5209558,1,0.0
beril_PV4,5209559,0,3.118
beril_PV4,5209560,0,-2.134
beril_PV4,5209561,1,0.0
beril_PV4,5209562,1,0.0
beril_PV4,5209563,1,0.0
beril_PV4,5209564,1,0.0
beril_PV4,5209565,1,0.0
beril_PV4,5209566,1,0.0
beril_PV4,5209567,0,0.0
beril_PV4,5209568,0,0.0
beril_PV4,5209569,0,0.0
beril_PV4,5209570,0,0.0
beril_PV4,5209571,0,0.0
beril_PV4,5209574,1,0.0
beril_PV4,5209575,0,0.887
beril_PV4,5209576,1,0.0
beril_PV4,5209577,0,6.146
beril_PV4,5209578,1,0.0
beril_PV4,5209579,0,2.642
beril_PV4,5209580,0,0.0
beril_PV4,5209581,1,0.0
beril_PV4,5209582,1,0.0
beril_PV4,5209583,1,0.0
beril_PV4,5209584,1,0.0
beril_PV4,5209585,0,4.057
beril_PV4,5209586,1,0.0
beril_PV4,5209587,0,0.0
beril_PV4,5209588,0,2.199
beril_PV4,5209589,0,0.0
beril_PV4,5209590,0,0.0
beril_PV4,5209591,1,0.0
beril_PV4,5209592,1,0.0
beril_PV4,5209593,1,0.0
beril_PV4,5209594,1,0.0
beril_PV4,5209595,0,0.0
beril_PV4,5209599,0,0.0
beril_PV4,5209600,0,0.0
beril_PV4,5209601,1,0.0
beril_PV4,5209602,0,0.0
beril_PV4,5209603,0,5.694
beril_PV4,5209608,0,0.0
beril_PV4,5209609,1,0.0
beril_PV4,5209610,1,0.0
beril_PV4,5209611,1,0.0
beril_PV4,5209612,1,0.0
beril_PV4,5209613,1,0.0
beril_PV4,5209614,1,0.0
beril_PV4,5209615,0,0.0
beril_PV4,5209616,0,0.0
beril_PV4,5209617,0,2.38
beril_PV4,5209618,0,0.0
beril_PV4,5209619,1,0.0
beril_PV4,5209620,0,4.718
beril_PV4,5209621,1,0.0
beril_PV4,5209622,1,0.0
beril_PV4,5209623,0,-0.584
beril_PV4,5209624,1,0.0
beril_PV4,5209625,0,-1.228
beril_PV4,5209626,0,3.457
beril_PV4,5209627,1,0.0
beril_PV4,5209628,0,5.2
beril_PV4,5209629,0,-1.757
beril_PV4,5209630,0,6.098
beril_PV4,5209631,1,0.0
beril_PV4,5209632,0,0.0
beril_PV4,5209633,0,0.0
beril_PV4,5209634,0,0.0
beril_PV4,5209635,0,0.0
beril_PV4,5209636,1,0.0
beril_PV4,5209637,0,0.0
beril_PV4,5209638,0,0.0
beril_PV4,5209639,0,0.0
beril_PV4,5209640,0,0.0
beril_PV4,5209641,0,0.0
beril_PV4,5209642,0,0.0
beril_PV4,5209643,0,0.0
beril_PV4,5209644,0,0.0
beril_PV4,5209645,0,0.0
beril_PV4,5209646,0,0.0
beril_PV4,5209647,0,0.0
beril_PV4,5209648,0,0.0
beril_PV4,5209649,0,0.0
beril_PV4,5209650,1,0.0
beril_PV4,5209651,0,0.0
beril_PV4,5209652,0,0.0
beril_PV4,5209657,0,-0.529
beril_PV4,5209658,1,0.0
beril_PV4,5209659,0,0.0
beril_PV4,5209660,1,0.0
beril_PV4,5209661,0,5.755
beril_PV4,5209662,0,4.186
beril_PV4,5209663,0,1.126
beril_PV4,5209664,1,0.0
beril_PV4,5209665,0,1.317
beril_PV4,5209666,0,0.0
beril_PV4,5209667,0,0.0
beril_PV4,5209668,0,0.0
beril_PV4,5209669,0,7.044
beril_PV4,5209670,0,0.0
beril_PV4,5209671,1,0.0
beril_PV4,5209672,0,-1.291
beril_PV4,5209673,0,0.0
beril_PV4,5209674,0,0.0
beril_PV4,5209675,0,0.0
beril_PV4,5209676,1,0.0
beril_PV4,5209677,1,0.0
beril_PV4,5209678,1,0.0
beril_PV4,5209679,0,0.0
beril_PV4,5209680,1,0.0
beril_PV4,5209681,0,0.0
beril_PV4,5209682,0,0.0
beril_PV4,5209683,0,0.0
beril_PV4,5209684,0,0.0
beril_PV4,5209685,1,0.0
beril_PV4,5209686,0,0.0
beril_PV4,5209687,0,0.0
beril_PV4,5209688,0,8.049
beril_PV4,5209689,0,0.0
beril_PV4,5209690,0,0.0
beril_PV4,5209691,1,0.0
beril_PV4,5209692,0,0.0
beril_PV4,5209693,0,2.127
beril_PV4,5209694,0,0.0
beril_PV4,5209695,0,0.0
beril_PV4,5209696,0,0.0
beril_PV4,5209697,0,0.0
beril_PV4,5209698,0,0.0
beril_PV4,5209699,1,0.0
beril_PV4,5209700,0,0.0
beril_PV4,5209701,0,0.0
beril_PV4,5209702,0,0.0
beril_PV4,5209703,0,0.0
beril_PV4,5209704,0,0.0
beril_PV4,5209705,0,0.0
beril_PV4,5209706,0,0.0
beril_PV4,5209707,0,0.0
beril_PV4,5209708,0,0.0
beril_PV4,5209709,0,0.0
beril_PV4,5209710,1,0.0
beril_PV4,5209711,0,0.0
beril_PV4,5209712,0,0.0
beril_PV4,5209713,0,1.408
beril_PV4,5209714,0,0.0
beril_PV4,5209715,0,6.237
beril_PV4,5209716,0,0.0
beril_PV4,5209717,0,0.0
beril_PV4,5209718,0,0.0
beril_PV4,5209719,1,0.0
beril_PV4,5209720,0,0.0
beril_PV4,5209721,0,-1.935
beril_PV4,5209722,0,6.251
beril_PV4,5209723,0,0.0
beril_PV4,5209724,0,0.0
beril_PV4,5209725,0,-0.669
beril_PV4,5209726,0,1.017
beril_PV4,5209727,0,-0.575
beril_PV4,5209728,0,0.0
beril_PV4,5209729,0,0.0
beril_PV4,5209730,1,0.0
beril_PV4,5209731,0,0.0
beril_PV4,5209732,0,3.177
beril_PV4,5209733,1,0.0
beril_PV4,5209734,0,0.0
beril_PV4,5209735,0,1.638
beril_PV4,5209736,0,0.0
beril_PV4,5209737,0,0.0
beril_PV4,5209738,0,0.0
beril_PV4,5209739,0,0.0
beril_PV4,5209740,1,0.0
beril_PV4,5209741,0,0.0
beril_PV4,5209742,0,0.0
beril_PV4,5209743,0,2.538
beril_PV4,5209744,0,7.899
beril_PV4,5209745,0,7.311
beril_PV4,5209746,0,8.042
beril_PV4,5209747,0,8.682
beril_PV4,5209748,0,6.029
beril_PV4,5209749,0,0.0
beril_PV4,5209750,0,10.466
beril_PV4,5209751,0,0.0
beril_PV4,5209752,0,0.0
beril_PV4,5209753,0,2.045
beril_PV4,5209754,0,1.551
beril_PV4,5209755,0,0.0
beril_PV4,5209756,0,0.0
beril_PV4,5209757,0,0.0
beril_PV4,5209758,0,7.34
beril_PV4,5209759,0,0.0
beril_PV4,5209760,0,2.703
beril_PV4,5209761,1,0.0
beril_PV4,5209762,1,0.0
beril_PV4,5209763,1,0.0
beril_PV4,5209764,0,0.0
beril_PV4,5209765,0,0.0
beril_PV4,5209766,0,2.964
beril_PV4,5209767,1,0.0
beril_PV4,5209768,1,0.0
beril_PV4,5209769,0,0.0
beril_PV4,5209770,0,0.0
beril_PV4,5209771,1,0.0
beril_PV4,5209772,0,0.879
beril_PV4,5209773,0,0.0
beril_PV4,5209774,0,0.0
beril_PV4,5209775,0,1.204
beril_PV4,5209776,0,0.0
beril_PV4,5209777,1,0.0
beril_PV4,5209778,0,0.0
beril_PV4,5209779,0,0.0
beril_PV4,5209780,0,0.0
beril_PV4,5209781,1,0.0
beril_PV4,5209782,1,0.0
beril_PV4,5209783,0,0.0
beril_PV4,5209784,0,0.0
beril_PV4,5209785,1,0.0
beril_PV4,5209786,1,0.0
beril_PV4,5209787,1,0.0
beril_PV4,5209788,0,0.0
beril_PV4,5209789,0,0.0
beril_PV4,5209790,0,0.0
beril_PV4,5209791,0,0.0
beril_PV4,5209792,0,0.0
beril_PV4,5209793,0,2.263
beril_PV4,5209794,1,0.0
beril_PV4,5209795,0,2.138
beril_PV4,5209796,0,0.0
beril_PV4,5209797,0,1.401
beril_PV4,5209798,0,8.648
beril_PV4,5209799,0,0.0
beril_PV4,5209800,0,8.401
beril_PV4,5209801,0,9.782
beril_PV4,5209802,0,8.601
beril_PV4,5209803,0,9.363
beril_PV4,5209804,1,0.0
beril_PV4,5209805,0,0.0
beril_PV4,5209806,0,1.546
beril_PV4,5209807,1,0.0
beril_PV4,5209808,0,0.0
beril_PV4,5209809,1,0.0
beril_PV4,5209810,0,0.0
beril_PV4,5209811,0,0.0
beril_PV4,5209812,0,0.0
beril_PV4,5209813,0,0.0
beril_PV4,5209814,0,0.0
beril_PV4,5209815,0,0.0
beril_PV4,5209816,0,0.0
beril_PV4,5209817,0,0.0
beril_PV4,5209818,0,0.0
beril_PV4,5209819,0,0.0
beril_PV4,5209820,1,0.0
beril_PV4,5209821,0,-0.422
beril_PV4,5209822,0,0.0
beril_PV4,5209823,0,0.0
beril_PV4,5209824,0,0.0
beril_PV4,5209825,0,0.0
beril_PV4,5209826,0,0.0
beril_PV4,5209827,0,0.0
beril_PV4,5209828,0,0.0
beril_PV4,5209829,0,0.0
beril_PV4,5209830,0,0.0
beril_PV4,5209831,0,0.0
beril_PV4,5209832,0,0.0
beril_PV4,5209833,0,0.0
beril_PV4,5209834,0,0.0
beril_PV4,5209835,0,0.0
beril_PV4,5209836,0,0.0
beril_PV4,5209837,0,0.0
beril_PV4,5209838,1,0.0
beril_PV4,5209839,0,0.0
beril_PV4,5209840,0,0.0
beril_PV4,5209841,0,0.0
beril_PV4,5209842,0,0.0
beril_PV4,5209843,0,0.0
beril_PV4,5209844,0,0.0
beril_PV4,5209845,0,0.0
beril_PV4,5209846,0,0.0
beril_PV4,5209847,0,0.0
beril_PV4,5209848,0,0.0
beril_PV4,5209849,0,7.25
beril_PV4,5209850,1,0.0
beril_PV4,5209851,1,0.0
beril_PV4,5209852,1,0.0
beril_PV4,5209853,1,0.0
beril_PV4,5209854,0,0.0
beril_PV4,5209855,1,0.0
beril_PV4,5209856,1,0.0
beril_PV4,5209857,1,0.0
beril_PV4,5209858,1,0.0
beril_PV4,5209859,1,0.0
beril_PV4,5209860,1,0.0
beril_PV4,5209861,1,0.0
beril_PV4,5209862,1,0.0
beril_PV4,5209863,1,0.0
beril_PV4,5209864,1,0.0
beril_PV4,5209865,1,0.0
beril_PV4,5209866,1,0.0
beril_PV4,5209867,0,4.958
beril_PV4,5209868,1,0.0
beril_PV4,5209869,0,0.0
beril_PV4,5209870,0,0.0
beril_PV4,5209871,0,0.0
beril_PV4,5209872,0,0.0
beril_PV4,5209873,1,0.0
beril_PV4,5209874,0,0.0
beril_PV4,5209875,0,-2.559
beril_PV4,5209876,0,-2.862
beril_PV4,5209877,0,-2.344
beril_PV4,5209878,1,0.0
beril_PV4,5209879,0,0.0
beril_PV4,5209880,1,0.0
beril_PV4,5209881,1,0.0
beril_PV4,5209882,1,0.0
beril_PV4,5209883,1,0.0
beril_PV4,5209884,0,1.578
beril_PV4,5209885,1,0.0
beril_PV4,5209886,0,0.0
beril_PV4,5209887,0,0.0
beril_PV4,5209888,0,0.0
beril_PV4,5209889,0,0.0
beril_PV4,5209890,0,0.0
beril_PV4,5209891,0,0.0
beril_PV4,5209892,0,0.0
beril_PV4,5209893,0,0.0
beril_PV4,5209894,0,2.573
beril_PV4,5209895,1,0.0
beril_PV4,5209896,0,6.161
beril_PV4,5209897,0,0.0
beril_PV4,5209898,1,0.0
beril_PV4,5209899,0,0.0
beril_PV4,5209900,1,0.0
beril_PV4,5209901,0,0.0
beril_PV4,5209902,0,0.0
beril_PV4,5209903,0,0.0
beril_PV4,5209909,0,3.231
beril_PV4,5209910,0,1.383
beril_PV4,5209911,0,0.0
beril_PV4,5209912,0,2.109
beril_PV4,5209913,0,2.148
beril_PV4,5209914,0,3.703
beril_PV4,5209915,0,2.241
beril_PV4,5209916,0,1.087
beril_PV4,5209917,0,3.253
beril_PV4,5209918,1,0.0
beril_PV4,5209919,0,0.0
beril_PV4,5209920,1,0.0
beril_PV4,5209921,0,0.0
beril_PV4,5209922,1,0.0
beril_PV4,5209923,0,4.94
beril_PV4,5209924,0,0.0
beril_PV4,5209925,0,0.0
beril_PV4,5209926,1,0.0
beril_PV4,5209927,1,0.0
beril_PV4,5209928,1,0.0
beril_PV4,5209929,1,0.0
beril_PV4,5209930,1,0.0
beril_PV4,5209931,0,1.307
beril_PV4,5209932,0,3.899
beril_PV4,5209933,0,0.0
beril_PV4,5209934,0,9.068
beril_PV4,5209935,0,0.0
beril_PV4,5209936,0,0.0
beril_PV4,5209937,0,3.898
beril_PV4,5209938,0,0.0
beril_PV4,5209939,0,2.151
beril_PV4,5209940,0,0.0
beril_PV4,5209941,0,-0.826
beril_PV4,5209942,0,2.406
beril_PV4,5209943,0,2.528
beril_PV4,5209944,0,3.366
beril_PV4,5209945,0,6.609
beril_PV4,5209946,0,3.999
beril_PV4,5209947,0,0.0
beril_PV4,5209948,0,0.0
beril_PV4,5209949,0,0.0
beril_PV4,5209950,0,0.0
beril_PV4,5209951,1,0.0
beril_PV4,5209952,0,0.0
beril_PV4,5209953,0,0.0
beril_PV4,5209954,0,0.0
beril_PV4,5209955,0,0.0
beril_PV4,5209956,0,0.0
beril_PV4,5209957,0,0.0
beril_PV4,5209958,0,0.0
beril_PV4,5209959,0,1.564
beril_PV4,5209960,0,0.0
beril_PV4,5209961,0,-1.05
beril_PV4,5209962,0,-8.388
beril_PV4,5209963,0,0.0
beril_PV4,5209964,0,0.0
beril_PV4,5209965,1,0.0
beril_PV4,5209966,0,0.0
beril_PV4,5209967,0,0.0
beril_PV4,5209968,0,-2.728
beril_PV4,5209969,0,4.842
beril_PV4,5209970,0,0.0
beril_PV4,5209971,0,2.618
beril_PV4,5209972,0,1.272
beril_PV4,5209973,0,6.65
beril_PV4,5209974,0,0.0
beril_PV4,5209975,0,0.0
beril_PV4,5209976,1,0.0
beril_PV4,5209977,0,1.378
beril_PV4,5209978,0,0.0
beril_PV4,5209979,0,3.83
beril_PV4,5209980,0,3.816
beril_PV4,5209981,0,0.0
beril_PV4,5209982,0,4.105
beril_PV4,5209983,0,3.956
beril_PV4,5209984,0,3.718
beril_PV4,5209985,1,0.0
beril_PV4,5209986,0,2.689
beril_PV4,5209987,0,-1.028
beril_PV4,5209988,0,1.338
beril_PV4,5209989,0,0.0
beril_PV4,5209990,0,0.0
beril_PV4,5209991,0,0.0
beril_PV4,5209992,0,0.0
beril_PV4,5209993,1,0.0
beril_PV4,5209994,0,-0.76
beril_PV4,5209995,0,0.0
beril_PV4,5209996,0,0.0
beril_PV4,5209997,0,0.0
beril_PV4,5209998,1,0.0
beril_PV4,5209999,0,0.0
beril_PV4,5210000,0,0.0
beril_PV4,5210001,0,3.762
beril_PV4,5210002,0,0.0
beril_PV4,5210003,0,0.0
beril_PV4,5210004,1,0.0
beril_PV4,5210005,0,0.0
beril_PV4,5210006,1,0.0
beril_PV4,5210007,0,2.735
beril_PV4,5210008,0,0.0
beril_PV4,5210009,0,1.426
beril_PV4,5210010,0,0.0
beril_PV4,5210011,0,0.0
beril_PV4,5210012,0,0.0
beril_PV4,5210013,0,0.0
beril_PV4,5210014,0,0.0
beril_PV4,5210015,0,0.0
beril_PV4,5210016,0,0.0
beril_PV4,5210017,1,0.0
beril_PV4,5210018,0,0.0
beril_PV4,5210019,1,0.0
beril_PV4,5210020,1,0.0
beril_PV4,5210021,0,0.0
beril_PV4,5210022,0,0.0
beril_PV4,5210023,0,0.0
beril_PV4,5210024,1,0.0
beril_PV4,5210025,0,-2.018
beril_PV4,5210026,1,0.0
beril_PV4,5210027,1,0.0
beril_PV4,5210028,0,-1.574
beril_PV4,5210029,1,0.0
beril_PV4,5210030,1,0.0
beril_PV4,5210031,0,0.0
beril_PV4,5210032,0,2.748
beril_PV4,5210033,0,1.399
beril_PV4,5210034,0,4.475
beril_PV4,5210035,0,3.196
beril_PV4,5210036,1,0.0
beril_PV4,5210037,1,0.0
beril_PV4,5210038,1,0.0
beril_PV4,5210039,0,0.0
beril_PV4,5210040,1,0.0
beril_PV4,5210042,0,0.0
beril_PV4,5210043,0,0.0
beril_PV4,5210044,0,0.0
beril_PV4,5210045,0,0.0
beril_PV4,5210046,0,1.247
beril_PV4,5210047,0,0.0
beril_PV4,5210048,1,0.0
beril_PV4,5210049,0,5.105
beril_PV4,5210050,0,9.253
beril_PV4,5210051,0,-3.336
beril_PV4,5210052,1,0.0
beril_PV4,5210053,1,0.0
beril_PV4,5210054,1,0.0
beril_PV4,5210055,0,3.294
beril_PV4,5210056,1,0.0
beril_PV4,5210057,0,3.009
beril_PV4,5210058,1,0.0
beril_PV4,5210059,1,0.0
beril_PV4,5210060,1,0.0
beril_PV4,5210061,0,0.0
beril_PV4,5210062,0,5.926
beril_PV4,5210066,1,0.0
beril_PV4,5210067,1,0.0
beril_PV4,5210068,1,0.0
beril_PV4,5210069,1,0.0
beril_PV4,5210070,0,0.0
beril_PV4,5210071,0,0.0
beril_PV4,5210072,1,0.0
beril_PV4,5210073,1,0.0
beril_PV4,5210074,1,0.0
beril_PV4,5210075,0,0.0
beril_PV4,5210076,0,0.0
beril_PV4,5210077,0,0.0
beril_PV4,5210078,0,0.0
beril_PV4,5210079,0,0.0
beril_PV4,5210080,0,0.0
beril_PV4,5210081,0,0.596
beril_PV4,5210082,0,0.0
beril_PV4,5210083,0,0.0
beril_PV4,5210084,0,0.0
beril_PV4,5210085,0,0.0
beril_PV4,5210086,0,0.0
beril_PV4,5210087,0,0.0
beril_PV4,5210088,0,0.0
beril_PV4,5210089,0,0.0
beril_PV4,5210090,0,0.0
beril_PV4,5210091,1,0.0
beril_PV4,5210092,0,0.0
beril_PV4,5210093,0,0.0
beril_PV4,5210094,0,0.0
beril_PV4,5210095,1,0.0
beril_PV4,5210096,0,0.0
beril_PV4,5210097,0,0.0
beril_PV4,5210098,0,0.0
beril_PV4,5210099,0,0.0
beril_PV4,5210100,0,0.0
beril_PV4,5210101,0,0.0
beril_PV4,5210102,0,0.0
beril_PV4,5210103,0,0.0
beril_PV4,5210104,0,2.819
beril_PV4,5210105,0,0.0
beril_PV4,5210106,1,0.0
beril_PV4,5210107,0,6.485
beril_PV4,5210108,0,6.754
beril_PV4,5210109,0,0.0
beril_PV4,5210110,0,0.0
beril_PV4,5210111,1,0.0
beril_PV4,5210112,0,0.0
beril_PV4,5210113,0,0.0
beril_PV4,5210114,0,5.231
beril_PV4,5210115,0,0.0
beril_PV4,5210116,0,0.0
beril_PV4,5210117,0,-0.683
beril_PV4,5210118,0,0.0
beril_PV4,5210119,0,0.0
beril_PV4,5210120,0,0.0
beril_PV4,5210121,0,0.0
beril_PV4,5210122,0,0.0
beril_PV4,5210123,0,0.0
beril_PV4,5210124,0,-1.061
beril_PV4,5210125,0,3.618
beril_PV4,5210126,0,0.882
